ticker,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda
SPCB,2017-09-30,USD,56489000,27178000,831000,831000,6123000,None,29311000,815000,None,17985000,17985000,7026000,None,None,394000,1952000,None,19330000,16537000,None,None,None,282000,2793000,None,446000,728000,None,728000,9036000,None,37159000,None,-45858000,1024000,1501730.80,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,614000,5126000,9638000,4512000,4512000,592000,1202000,1695000,4534000,None,None,None,31000,None,None,None,None,561000,-53000,None,-3391000,None,561000,592000
SPWH,2022-10-29,USD,925356000,508583000,2560000,2560000,485156000,1685000,416773000,147031000,158020000,1900000,404000,1496000,None,None,None,None,None,642050000,376661000,130119000,37603000,116203000,11139000,265389000,None,105064000,105064000,None,116203000,None,None,283306000,None,203760000,377000,37697000,6542000,22201000,None,29370000,45913000,7877000,15889000,-226000,47774000,12877000,-15889000,5889000,16392000,None,10354000,None,None,None,None,None,None,None,-10354000,None,None,None,12877000,120822000,359720000,238898000,None,18500000,102322000,None,102322000,None,-1187000,None,1187000,None,None,7824000,15000,17313000,4436000,1187000,12877000,12877000,18500000,18515000
SPWH,2022-07-30,USD,856169000,466166000,6018000,6018000,437382000,1911000,390003000,137152000,150179000,1915000,419000,1496000,None,None,None,None,None,576317000,327712000,98845000,37902000,99811000,9031000,248605000,None,90780000,90780000,None,99811000,None,None,279852000,52057000,239491000,442000,38867000,24810000,27438000,None,1749000,1115000,7807000,10587000,657000,944000,14614000,-10587000,-65910000,-13871000,None,None,None,None,None,None,None,None,None,None,None,None,None,14614000,117539000,351021000,233482000,None,20516000,97023000,None,97023000,None,-767000,None,767000,None,None,7750000,12000,19749000,5135000,767000,14614000,14614000,20516000,20528000
SPWH,2022-04-30,USD,897755000,516275000,57705000,57705000,436438000,1254000,381480000,133871000,142768000,1748000,252000,1496000,None,None,None,None,None,582075000,343949000,100618000,39477000,113682000,15177000,238126000,None,98505000,98505000,None,113682000,None,None,315680000,None,224877000,441000,44121000,-16843000,16126000,None,25839000,48181000,7474000,12001000,-683000,49878000,1998000,-12001000,29531000,31376000,None,None,None,None,None,None,0,None,None,None,None,687000,None,1998000,99091000,309505000,210414000,None,3006000,96085000,None,96109000,None,-567000,None,567000,None,None,7387000,24000,2439000,441000,567000,1998000,1998000,3006000,3030000
SPWH,2022-01-29,USD,840581000,467470000,57018000,57018000,386560000,1937000,373111000,128304000,135364000,1760000,264000,1496000,None,None,None,None,None,526412000,284406000,58916000,42058000,82306000,16252000,242006000,None,66054000,66054000,None,82306000,None,None,314169000,None,222879000,439000,43880000,56717000,22230000,None,-62340000,-34372000,7488000,14989000,1253000,-41937000,58434000,-14989000,12758000,12691000,None,None,None,None,None,None,None,None,None,None,None,54486000,None,58434000,136574000,416288000,279714000,None,23159000,113415000,None,113418000,None,-475000,None,475000,None,None,7422000,3000,77684000,19250000,475000,58434000,-50036000,78159000,78162000
SPWH,2021-10-30,USD,814714000,447419000,2532000,2532000,428497000,684000,367295000,123457000,127935000,1763000,267000,1496000,None,None,None,None,None,560138000,328640000,123510000,41413000,69615000,12064000,231498000,None,57551000,57551000,None,69615000,None,None,254576000,None,164445000,438000,43879000,-10561000,22741000,None,8081000,53607000,6727000,20527000,68000,50144000,21863000,-20527000,31000000,31087000,None,None,None,None,None,None,None,None,None,None,None,21863000,None,21863000,129622000,401014000,271392000,None,29648000,99974000,None,99974000,None,-413000,None,413000,None,None,6662000,3000,29235000,7372000,413000,21863000,21863000,29648000,29651000
SPWH,2021-07-31,USD,757004000,393962000,2620000,2620000,378353000,616000,363042000,109592000,122313000,1766000,270000,1496000,None,None,None,None,None,524397000,288174000,114138000,36109000,38528000,18337000,236223000,None,20191000,20191000,None,38528000,None,None,232607000,None,142582000,438000,43831000,-63772000,26912000,None,4771000,87794000,6419000,12321000,42000,91276000,17723000,-12321000,18994000,18994000,None,None,None,None,None,None,0,None,None,None,None,17723000,None,17723000,120054000,361778000,241724000,None,24184000,95870000,None,95870000,None,-266000,None,266000,None,None,6349000,10000,23918000,6195000,266000,17723000,17723000,24184000,24194000
SPWH,2021-05-01,USD,705874000,363327000,59719000,None,None,None,None,101364000,117705000,None,None,1496000,None,None,None,None,None,492017000,265419000,113045000,None,None,None,226598000,None,None,None,None,None,None,None,213857000,None,124859000,438000,43831000,-4010000,14840000,None,26177000,44546000,5843000,5615000,-7000,43643000,10450000,-5615000,3819000,6088000,None,None,None,None,None,None,None,None,None,None,None,-5806000,None,10450000,104047000,326992000,222945000,None,13628000,90419000,None,90429000,None,-226000,None,226000,None,None,5767000,10000,13402000,2952000,226000,10450000,10450000,13628000,13638000
SPWH,2021-01-30,USD,660818000,324653000,65525000,65525000,243434000,581000,336165000,99118000,111919000,1785000,289000,1496000,None,None,None,None,None,456158000,227428000,77441000,38454000,13445000,13445000,228730000,None,0,None,None,13445000,None,None,204660000,None,114409000,436000,43623000,67080000,28468000,None,-47063000,-78094000,5929000,4360000,119000,-78825000,29567000,-6055000,-14814000,-6940000,None,None,None,None,None,None,None,None,None,None,None,46211000,None,-57154000,142004000,438195000,296191000,None,39375000,102629000,None,103542000,None,-418000,None,418000,None,None,5809000,7000,-47764000,9390000,418000,29567000,-61813000,-47346000,-47339000
SPWH,2020-10-31,USD,696962000,356418000,19314000,19314000,322078000,462000,340544000,99495000,106231000,1795000,299000,1496000,None,None,None,None,None,522861000,283424000,135949000,29928000,20386000,20386000,239437000,None,None,None,7950000,20386000,None,None,174101000,None,84842000,436000,43591000,25988000,26110000,None,14361000,20013000,102000,6815000,-89000,21944000,30482000,-8149000,-10813000,-2811000,None,None,None,None,None,None,0,None,None,None,None,30482000,None,30482000,130582000,385748000,255166000,None,38330000,92252000,None,92252000,None,-536000,None,536000,None,None,5322000,11000,40012000,9530000,536000,30482000,30482000,40548000,40559000
SPWH,2020-08-01,USD,646780000,326073000,12288000,None,None,None,None,95402000,100903000,None,None,1496000,None,None,None,None,None,504043000,272821000,128054000,None,None,None,231222000,None,None,None,15901000,None,None,None,142737000,None,54360000,436000,43591000,114467000,15166000,None,59796000,-4792000,5574000,3746000,-30000,-6355000,32461000,-6166000,-118103000,-108378000,None,None,None,None,None,None,None,None,None,None,None,32461000,None,32461000,129093000,380989000,251896000,None,45487000,83606000,None,83606000,None,-1017000,None,1017000,None,None,5344000,3000,44470000,12009000,1017000,32461000,32461000,45487000,45490000
